,working_hours,location,model,extension,const_year,price
1513,8500,NO,336,E,2013,77900
1514,3904,NL,336,F,2018,195000
1515,12672,NL,336,E,2014,84800
1516,8803,LT,336,F,2015,132300
1517,13192,DE,336,D,2011,92900
1518,16648,SE,336,D,2011,56789
1519,10517,DE,336,D,2010,79900
1520,10050,NL,336,E,2013,77500
1521,4872,IT,336,F,2017,200000
1522,4624,IT,336,F,2017,205000
1523,7500,SE,336,F,2015,174130
1524,11500,IT,336,D,2011,70000
1525,7932,DE,336,F,2016,135000
1526,2300,BE,336,F,2017,195000
1527,2689,BE,336,F,2018,234000
1528,9580,DK,336,E,2014,128022
1529,13500,IT,336,D,2010,70000
1530,9072,NL,336,E,2013,81800
1531,14300,CZ,336,D,2011,75000
1532,10791,NL,336,E,2013,89800
1533,5473,DE,336,F,2017,169000
1534,9862,NL,336,D,2011,58500
1535,8922,NL,336,D,2010,62500
1536,6316,BE,336,D,2017,129000
1537,5697,BE,336,D,2018,129000
1538,9215,NL,336,D,2012,64500
1539,9302,NL,336,D,2012,59500
1540,9464,NL,336,D,2011,62500
1541,11873,NL,336,E,2014,79800
1542,7153,DE,336,F,2016,143500
1543,13177,EE,336,D,2011,79500
1544,1238,NL,336,NG,2019,189900
1545,11500,DE,336,E,2014,105000
1546,6943,DE,336,E,2013,94000
1547,11786,DE,336,F,2016,87563
1548,5180,ES,336,D,2015,185000
1549,13188,PL,336,D,2010,78856
1550,8730,ES,336,E,2015,170000
1551,6981,PL,336,E,2014,117506
1552,10687,PL,336,E,2012,86408
1553,8908,PL,336,E,2014,90851
1554,6800,DE,336,E,2014,129000
1555,10770,DE,336,E,2014,99900
1556,16165,TR,336,D2,2015,80000
1557,4926,BE,336,D2,2016,141500
1558,10500,DE,336,E,2012,99950
1559,9417,DE,336,D,2010,96000
1560,8280,DE,336,D,2011,105500
1561,5767,ES,336,F,2015,188000
1562,7096,UK,336,E,2015,113636
1563,5455,ES,336,F,2015,189900
1564,9066,NL,336,E,2014,99750
1565,11036,SE,336,D,2011,86547
1566,5375,PL,336,F,2017,175037
1567,2710,PL,336,F,2017,219907
1568,9008,PL,336,E,2014,89744
1569,12219,DE,336,D,2010,67900
1570,7350,DE,336,E,2014,129000
1571,9738,ES,336,E,2012,133500
1572,14000,FI,336,E,2015,115000
1573,10680,FI,336,E,2014,115000
1574,9336,IT,336,E,2014,147000
1575,8797,LT,336,F,2015,132000
1576,8500,PL,336,D,2009,144200
1577,11869,EE,336,E,2014,84500
1578,16910,NL,336,D,2011,56800
1579,6539,BE,336,D2,2016,137500
1580,13000,PL,336,D,2012,65000
1581,7119,PL,336,D2,2015,108500
1582,10163,NL,336,D,2011,58500
1583,11300,NL,336,D,2010,58000
1584,13070,NO,336,E,2014,88938
1585,17284,NL,336,D,2011,93800
1586,10200,NO,336,E,2013,83430
1587,14663,TR,336,D,2013,74000
1588,8678,NL,336,D2,2015,126000
1589,9862,UA,336,D,2011,85000
1590,6682,BE,336,D2,2015,135000
1591,8411,NL,336,E,2014,115000
1592,9319,NL,336,D,2010,62500
1593,13256,NL,336,E,2013,114500
1594,5,NL,336,D,2018,144800
1595,6,UA,336,D,2017,178200
1596,5,NL,336,D,2018,159800
1597,3,TR,336,D2,2017,180000
1598,5,NL,336,D,2018,169800
1599,4,NL,950,H,2016,91200
1600,5,AT,950,M,2016,120000
1601,5,FR,950,M,2018,150000
1602,6,FR,950,M,2017,129000
1603,7,DE,950,GC,2014,147500
1604,9,FR,950,K,2012,80000
1605,9,UK,950,M,2016,80536
1606,11,DE,950,H,2010,59750
1607,14,UK,950,M,2015,60237
1608,300,NL,950,M,2020,178000
1609,450,DE,950,G,2014,141000
1610,608,DE,950,M,2019,172000
1611,803,CZ,950,M,2015,161522
1612,1015,FR,950,GC,2018,165000
1613,1017,DE,950,GC,2019,149000
1614,1023,PL,950,GC,2018,165500
1615,1100,DE,950,GC,2018,139000
1616,1250,AT,950,GC,2018,142000
1617,1469,FR,950,GC,2020,180000
1618,1529,FR,950,GC,2019,167000
1619,1621,PL,950,M,2018,172823
1620,1688,PL,950,GC,2018,117000
1621,1699,PL,950,GC,2018,128700
1622,1728,PL,950,H,2008,56660
1623,2060,DE,950,M,2018,91000
1624,2072,BE,950,M,2018,167000
1625,2083,FR,950,GC,2018,155000
1626,2130,GB,950,GC,2019,148508
1627,2146,DE,950,M,2018,124900
1628,2306,FR,950,M,2019,200000
1629,2462,NL,950,GC,2019,109500
1630,2464,DE,950,GC,2019,111500
1631,2850,UA,950,GC,2019,155000
1632,3000,BE,950,GC,2017,129000
1633,3050,NL,950,GC,2017,119500
1634,3060,NL,950,GC,2017,115000
1635,3068,FR,950,M,2017,150000
1636,3153,TR,950,GC,2021,128000
1637,3289,NL,950,M,2019,147500
1638,3300,PL,950,GC,2019,131416
1639,3400,TR,950,GC,2017,115000
1640,3705,CH,950,M,2017,146436
1641,3803,TR,950,GC,2020,113000
1642,3849,LT,950,M,2016,137500
1643,3985,LT,950,G,2018,120400
1644,4356,NL,950,M,2018,145000
1645,4674,FR,950,M,2017,162000
1646,4692,NL,950,GC,2017,97750
1647,4850,DE,950,M,2017,142000
1648,5000,FR,950,M,2017,156000
1649,5015,IT,950,M,2016,115000
1650,5205,TR,950,GC,2020,116000
1651,5250,UA,950,H,2011,85000
1652,5321,FR,950,M,2018,150000
1653,5400,EE,950,G,2018,115000
1654,5440,LT,950,M,2015,117000
1655,5474,ES,950,M,2017,129000
1656,5600,LT,950,K,2014,50500
1657,5700,UK,950,M,2016,113900
1658,5841,FR,950,M,2017,150000
1659,5870,UA,950,M,2016,99000
1660,5876,DE,950,M,2016,97000
1661,5950,ES,950,G,2017,109000
1662,5972,GR,950,M,2016,127983
1663,6000,ES,950,M,2018,130000
1664,6024,ES,950,M,2017,124500
1665,6100,IT,950,GC,2017,146065
1666,6100,RU,950,G,2020,95886
1667,6205,DE,950,G,2005,49900
1668,6340,RO,950,L,2018,120000
1669,6440,PL,950,M,2017,89000
1670,6534,EE,950,K,2013,98800
1671,6592,FR,950,K,2013,77900
1672,6645,FR,950,M,2017,129000
1673,6658,DE,950,M,2016,114000
1674,6700,EE,950,K,2013,85000
1675,6709,PL,950,M,2016,85000
1676,6739,NL,950,M,2016,105000
1677,6750,AT,950,M,2016,125000
1678,6777,TR,950,L,2018,119000
1679,6795,GB,950,GC,2019,87571
1680,6859,ES,950,M,2017,139000
1681,6888,BE,950,GC,2017,102000
1682,6900,PL,950,M,2017,153000
1683,6900,BE,950,M,2017,134000
1684,7036,AT,950,M,2016,98000
1685,7040,PL,950,M,2016,87158
1686,7046,IT,950,M,2018,168000
1687,7084,NO,950,G,2005,48959
1688,7135,NL,950,K,2012,71500
1689,7242,PL,950,M,2016,80000
1690,7400,NL,950,H,2007,89000
1691,7431,LT,950,M,2015,112000
1692,7450,TR,950,GC,2017,135000
1693,7478,CH,950,M,2015,110076
1694,7485,BE,950,M,2015,110000
1695,7504,FR,950,M,2016,125000
1696,7506,NL,950,M,2016,82900
1697,7609,DE,950,M,2017,135000
1698,7644,DE,950,K,2014,74890
1699,7705,NL,950,M,2019,109000
1700,7743,DE,950,K,2013,99000
1701,7750,DE,950,K,2013,92300
1702,7820,ES,950,H,2011,105000
1703,7841,FR,950,K,2014,81900
1704,7884,NL,950,H,2009,58900
1705,7923,SE,950,K,2012,85262
1706,8000,FR,950,M,2016,120000
1707,8000,NL,950,H,2012,75000
1708,8010,IT,950,M,2017,105000
1709,8275,DE,950,M,2016,89000
1710,8400,DE,950,H,2007,69850
1711,8576,BE,950,M,2017,122000
1712,8669,FR,950,K,2012,98000
1713,8696,PT,950,K,2012,101750
1714,8800,ES,950,K,2014,65000
1715,8839,NL,950,H,2011,61000
1716,8896,NL,950,M,2016,97900
1717,8899,LU,950,K,2014,68400
1718,8939,ES,950,M,2015,125000
1719,8948,DE,950,G,2004,49500
1720,8957,DE,950,M,2018,93900
1721,8959,NL,950,H,2007,55900
1722,8980,NL,950,M,2016,82500
1723,9000,NL,950,H,2007,49000
1724,9000,RO,950,K,2014,68000
1725,9130,SK,950,M,2016,109000
1726,9161,PT,950,M,2016,113000
1727,9203,PL,950,M,2016,132000
1728,9229,FR,950,K,2012,80000
1729,9262,IT,950,M,2017,128000
1730,9288,PT,950,M,2016,79000
1731,9329,NO,950,M,2016,87181
1732,9349,UK,950,M,2016,87685
1733,9446,NL,950,M,2015,81000
1734,9450,PL,950,M,2015,127000
1735,9500,DE,950,M,2017,105000
1736,9500,NL,950,M,2015,79900
1737,9500,DE,950,H,2006,42950
1738,9502,LV,950,M,2015,80000
1739,9510,DE,950,G,2005,46900
1740,9520,FR,950,K,2014,88000
1741,9558,DE,950,M,2016,98950
1742,9584,ES,950,K,2012,75000
1743,9585,NL,950,H,2011,51800
1744,9598,NL,950,M,2015,77900
1745,9700,NL,950,M,2015,67500
1746,9714,GB,950,K,2014,85439
1747,9750,GB,950,M,2016,104824
1748,9755,UK,950,M,2016,78917
1749,9775,NL,950,H,2010,49500
1750,9778,UK,950,M,2016,69764
1751,9800,ES,950,H,2011,78000
1752,9818,DE,950,H,2008,75900
1753,10000,DE,950,H,2006,49800
1754,10000,PL,950,M,2016,72085
1755,10001,NL,950,H,2009,48950
1756,10009,DE,950,H,2010,55000
1757,10014,BE,950,M,2016,79000
1758,10042,NL,950,H,2006,49800
1759,10095,DE,950,M,2015,85900
1760,10100,DE,950,K,2014,69000
1761,10200,PL,950,M,2015,72829
1762,10242,NL,950,H,2007,54800
1763,10251,EE,950,H,2005,43900
1764,10256,NL,950,H,2005,48900
1765,10293,BE,950,M,2017,105000
1766,10347,DE,950,G,2005,65000
1767,10348,NO,950,M,2016,91085
1768,10395,NL,950,M,2015,66900
1769,10400,NL,950,K,2012,54900
1770,10400,BE,950,M,2016,77000
1771,10414,NL,950,M,2017,79500
1772,10440,PL,950,K,2014,60660
1773,10520,NL,950,M,2015,89500
1774,10559,ES,950,H,2010,66000
1775,10691,NL,950,M,2018,89500
1776,10693,NL,950,H,2007,50800
1777,10787,NL,950,H,2011,46800
1778,10800,DE,950,M,2018,99000
1779,11000,ES,950,G,2002,36000
1780,11000,PL,950,K,2015,60908
1781,11000,LU,950,K,2015,61500
1782,11068,NL,950,H,2013,52800
1783,11142,NL,950,M,2015,74500
1784,11280,ES,950,G,2002,32644
1785,11337,NL,950,H,2008,48300
1786,11390,NL,950,M,2021,69900
1787,11390,NL,950,M,2016,71500
1788,11400,DE,950,K,2012,61500
1789,11444,NL,950,M,2015,69850
1790,11526,ES,950,M,2015,88800
1791,11569,DE,950,H,2010,59750
1792,11575,NL,950,M,2015,69800
1793,11636,NL,950,H,2010,62800
1794,11636,DE,950,H,2010,61900
1795,11700,DE,950,M,2015,75900
1796,11778,NL,950,K,2012,69800
1797,11900,RO,950,H,2011,66000
1798,11910,UK,950,K,2014,54875
1799,11978,DE,950,H,2011,85000
1800,12000,DE,950,G,2005,42500
1801,12000,ES,950,K,2015,99000
1802,12000,RO,950,H,2010,39900
1803,12091,ES,950,M,2016,107000
1804,12133,DE,950,H,2010,50900
1805,12200,PL,950,K,2013,65822
1806,12406,BE,950,M,2015,65000
1807,12406,NL,950,M,2015,74900
1808,12490,FR,950,H,2008,59500
1809,12500,PL,950,G,2004,41736
1810,12500,DE,950,H,2008,55500
1811,12582,DE,950,H,2008,59000
1812,12600,AT,950,G,2003,41500
1813,12600,DE,950,H,2007,53900
1814,12600,IT,950,H,2010,57000
1815,12643,NO,950,M,2016,82942
1816,12871,NL,950,H,2010,59800
1817,12960,DE,950,H,2010,58950
1818,13100,DE,950,H,2008,57600
1819,13179,HU,950,H,2011,44500
1820,13200,NL,950,H,2010,49900
1821,13200,BE,950,G,2003,35750
1822,13226,PL,950,G,2004,38227
1823,13242,NL,950,H,2009,55900
1824,13338,LV,950,G,2003,45000
1825,13394,DE,950,G,2002,44850
1826,13400,NL,950,H,2007,46900
1827,13500,LU,950,K,2012,57450
1828,13633,NL,950,H,2009,55900
1829,13653,NL,950,M,2016,79000
1830,13756,NL,950,M,2016,77500
1831,13834,FR,950,H,2009,54000
1832,13838,NL,950,H,2011,51800
1833,13900,NL,950,H,2008,46900
1834,13936,NL,950,K,2013,69800
1835,13988,NL,950,H,2009,37800
1836,14000,FR,950,H,2007,64000
1837,14000,DE,950,M,2017,165000
1838,14082,DE,950,H,2007,39900
1839,14155,NL,950,H,2011,56800
1840,14270,NL,950,K,2012,30000
1841,14270,RO,950,K,2012,25000
1842,14283,RO,950,G,2002,21700
1843,14324,DE,950,H,2010,49500
1844,14638,NL,950,G,2004,41800
1845,14667,NL,950,G,2003,43750
1846,14669,NL,950,K,2013,59900
1847,14823,FR,950,G,2002,13824
1848,14900,BE,950,M,2015,60900
1849,14956,DE,950,M,2015,62500
1850,15000,DE,950,G,2003,56000
1851,15078,NL,950,K,2014,54800
1852,15245,NL,950,H,2010,51800
1853,15500,DE,950,K,2015,58500
1854,15707,PL,950,G,2003,50000
1855,15810,IT,950,M,2016,70000
1856,15915,GB,950,K,2014,53745
1857,15917,GB,950,K,2014,42448
1858,16000,ES,950,H,2011,64000
1859,16056,DE,950,G,2005,58000
1860,16071,DE,950,H,2007,38900
1861,16100,AT,950,H,2006,39850
1862,16110,FR,950,H,2006,46900
1863,16578,NL,950,G,2004,39500
1864,16821,FR,950,H,2007,47900
1865,17120,NL,950,K,2013,59500
1866,17188,RO,950,G,2004,36000
1867,17500,HU,950,G,2005,32722
1868,17900,IT,950,H,2006,46000
1869,18000,GB,950,G,2002,31803
1870,18000,TR,950,H,2010,50000
1871,18495,ES,950,K,2013,58000
1872,18586,ES,950,K,2014,60000
1873,18772,BE,950,H,2007,61600
1874,19000,ES,950,H,2007,47000
1875,19000,ES,950,G,2005,35000
1876,19062,NL,950,H,2009,55000
1877,19736,NL,950,H,2007,51800
1878,20000,BE,950,G,2003,35900
1879,20209,ES,950,G,2003,40000
1880,21406,NL,950,H,2010,39900
1881,21569,NL,950,G,2003,42800
1882,10000,NL,966,K,2013,69000
1883,15263,RU,966,H,2014,140908
1884,14500,NL,966,H,2007,79500
1885,14234,NL,966,M,2015,89500
1886,13043,NL,966,K,2013,82800
1887,11041,NL,966,M,2016,102900
1888,15916,FR,966,K,2013,73900
1889,10484,NL,966,M,2016,99500
1890,5119,DE,966,H,2011,130000
1891,17000,BE,966,M,2016,75500
1892,14029,NL,966,K,2013,76500
1893,8230,ES,966,K,2014,139000
1894,14051,NL,966,M,2016,89900
1895,6931,ES,966,M,2014,139000
1896,10017,NL,966,M,2015,102800
1897,9050,ES,966,M,2014,143500
1898,8500,AT,966,M,2016,133000
1899,4988,NL,966,M,2019,199500
1900,7400,ES,966,M,2015,139000
1901,13611,PL,966,K,2014,90499
1902,13313,NL,966,K,2014,79800
1903,9925,ES,966,M,2016,150000
1904,17500,UK,966,H,2010,89870
1905,13759,NL,966,K,2012,73900
1906,8514,AT,966,M,2017,163000
1907,9702,NL,966,K,2013,84900
1908,4909,FR,966,M,2019,230000
1909,14799,RO,966,M,2016,98900
1910,8300,SK,966,K,2014,98000
1911,14623,DE,966,K,2013,76500
1912,14848,NL,966,K,2012,85000
1913,8230,FR,966,K,2014,109000
1914,9590,AT,966,M,2017,159000
1915,16034,NL,966,M,2014,99500
1916,13300,DE,966,K,2013,73000
1917,12700,CZ,966,K,2012,83000
1918,18472,NL,966,K,2014,74500
1919,12490,ES,966,L,2017,214534
1920,6742,GB,966,M,2015,188339
1921,18000,TR,966,H,2008,65000
1922,8359,ES,966,M,2018,129000
1923,3069,ES,966,M,2015,145000
1924,11971,NL,966,K,2013,79900
1925,11630,ES,966,L,2017,224719
1926,5451,BE,966,H,2010,93000
1927,9894,GB,966,M,2018,119411
1928,13791,NL,966,K,2013,72800
1929,15238,DE,966,G,2004,79000
1930,13954,FR,966,M,2012,135268
1931,12820,ES,966,L,2017,210961
1932,7374,NL,966,M,2016,129500
1933,12200,PT,966,K,2013,78500
1934,14050,NL,966,K,2013,71500
1935,8498,RO,966,M,2014,116900
1936,18000,LV,966,K,2011,79000
1937,10076,DE,966,M,2017,105000
1938,14390,HU,966,K,2012,76600
1939,13298,NL,966,M,2015,92500
1940,3087,PL,966,M,2019,211000
1941,21071,GB,966,G,2002,59044
1942,8230,NL,966,M,2017,129000
1943,9746,RO,966,M,2015,84500
1944,1570,UA,966,H,2018,145000
1945,8077,DE,966,M,2018,136900
1946,9607,NL,966,K,2013,79500
1947,12500,ES,966,K,2012,96500
1948,6800,DE,966,M,2017,135000
1949,20000,TR,966,H,2014,98000
1950,14700,DE,966,K,2013,89000
1951,8359,NL,966,M,2016,124500
1952,9645,UK,966,M,2016,117154
1953,13569,NL,966,M,2015,98000
1954,9100,NL,966,K,2014,79500
1955,14457,DE,966,M,2015,92000
1956,16400,DK,966,K,2012,53000
1957,13748,NL,966,M,2014,86500
1958,10182,DE,966,K,2014,73700
1959,6549,FR,966,K,2013,95000
1960,6880,DE,966,K,2013,102350
1961,8514,NL,966,M,2017,129800
1962,9284,AT,966,M,2017,138500
1963,11300,FR,966,K,2010,75000
1964,14775,NL,966,M,2015,84900
1965,12410,FR,966,G,2005,13522
1966,8962,DE,966,M,2015,89000
1967,8084,NL,966,M,2015,112500
1968,11509,HR,966,K,2013,72500
1969,7794,FR,966,M,2016,160000
1970,15950,DE,966,K,2013,71500
1971,9113,ES,966,K,2014,98500
1972,8969,ES,966,M,2016,153500
1973,8140,ES,966,K,2013,109000
1974,6257,ES,966,M,2017,175500
1975,6062,DE,966,K,2012,88500
1976,2530,FR,966,M,2018,230000
1977,5053,BE,966,G,2002,77500
1978,10015,NL,966,M,2015,86500
1979,8856,NL,966,M,2016,117500
1980,12009,DE,966,M,2015,79000
1981,10941,DE,966,M,2016,95000
1982,8500,DE,966,M,2015,105000
1983,18000,FR,966,H,2008,70250
1984,11380,DE,966,H,2010,79900
1985,16351,NL,966,H,2009,74500
1986,5440,FR,966,K,2013,150000
1987,18466,NL,966,M,2015,67500
1988,12135,DE,966,M,2015,73900
1989,11691,DE,966,K,2014,72500
1990,14615,NL,966,K,2012,59800
1991,8891,ES,966,K,2012,92000
1992,6568,IT,966,M,2017,153000
1993,13153,DE,966,M,2016,87500
1994,9812,DE,966,K,2014,84500
1995,10292,DE,966,M,2016,75000
1996,5426,CH,966,M,2016,164193
1997,14248,AT,966,K,2012,65000
1998,19000,NL,966,M,2014,54500
1999,12546,NL,966,K,2014,69900
2000,9510,BE,966,M,2017,103000
2001,10137,FR,966,K,2012,82000
2002,11289,FR,966,K,2010,59000
2003,12781,DE,966,K,2014,66500
2004,6395,DE,966,M,2018,160000
2005,3615,PL,966,M,2015,178237
2006,8528,NL,966,M,2015,86500
2007,12410,RO,966,G,2005,23500
2008,11500,ES,966,K,2013,78000
2009,18000,NL,966,M,2015,67500
2010,9850,FR,966,M,2015,95000
2011,5439,FR,966,K,2013,99000
2012,10573,BE,966,M,2016,67000
2013,9533,NL,966,H,2008,65000
2014,12062,FR,966,K,2013,80000
2015,15300,IT,966,M,2014,70000
2016,8800,DE,966,M,2016,125000
2017,20000,TR,966,H,2008,68000
2018,10976,DE,966,M,2015,81900
2019,15663,GR,966,H,2010,80000
2020,15960,ES,966,M,2015,75000
2021,14792,EE,966,M,2016,84000
2022,398,BE,966,H,2015,209000
2023,10600,PT,966,M,2015,95000
2024,6000,RO,966,H,2015,75000
2025,13269,BE,966,K,2012,63500
2026,10500,BE,966,M,2014,79500
2027,9266,NL,966,H,2008,65000
2028,9344,ES,966,M,2014,120000
2029,16020,UK,966,M,2014,76144
2030,7757,RU,966,L,2020,172942
2031,7500,PL,966,M,2015,96900
2032,5346,BE,966,M,2019,223000
2033,13370,DE,966,K,2013,69000
2034,13601,DE,966,K,2014,79000
2035,7370,DE,966,M,2016,95000
2036,8899,DE,966,M,2017,119000
2037,8328,FR,966,M,2016,150000
2038,14000,GR,966,K,2012,92000
2039,12430,RU,966,L,2017,140932
2040,6961,FR,966,M,2015,190000
2041,5439,DE,966,K,2013,109500
2042,11177,DE,966,K,2011,69000
2043,6700,DE,966,M,2017,125000
2044,9185,CH,966,K,2014,91842
2045,19589,CH,966,M,2014,54734
2046,9246,FR,966,K,2013,79000
2047,8520,FR,966,G,2005,13522
2048,6555,ES,966,K,2013,108000
2049,4600,RO,966,M,2016,119000
2050,9300,SK,966,M,2016,104000
2051,9990,DE,966,M,2015,89999
2052,6773,DE,966,M,2017,129900
2053,7967,DE,966,M,2018,117900
2054,7982,DE,966,M,2018,127900
2055,17900,FI,966,K,2011,68000
2056,10800,IT,966,M,2017,183000
2057,10678,IT,966,M,2016,135000
2058,5751,BE,966,M,2017,178000
2059,10880,DE,966,M,2016,99000
2060,7924,DE,966,M,2016,90000
2061,13710,DE,966,K,2014,66000
2062,10500,UA,966,M,2016,91500
2063,9100,ES,966,M,2014,113000
2064,6051,DE,966,M,2017,139000
2065,9793,DE,966,H,2008,89950
2066,5349,DE,966,K,2012,135000
2067,12334,DE,966,M,2015,85000
2068,12500,DE,966,G,2003,59850
2069,7500,SK,966,K,2014,114000
2070,7925,DE,966,H,2006,69850
2071,6322,GR,966,M,2015,140000
2072,6174,ES,966,M,2015,135000
2073,10657,ES,966,M,2015,94000
2074,8571,FR,966,M,2014,115000
2075,7155,NL,966,M,2015,92800
2076,6460,NL,966,M,2018,145000
2077,8542,NL,966,M,2017,119000
2078,11284,NL,966,M,2014,79900
2079,4610,DE,966,M,2017,149000
2080,16868,DE,966,K,2014,59000
2081,9967,DE,966,G,2013,55900
2082,9101,FR,966,K,2011,85000
2083,10674,PL,966,M,2015,87437
2084,11113,ES,966,K,2013,79900
2085,13380,ES,966,M,2016,120000
2086,8884,PL,966,M,2016,108245
2087,13421,IE,966,K,2012,80000
2088,710,PL,966,M,2017,157165
2089,14791,ES,966,M,2016,97500
2090,10134,FR,966,K,2012,85000
2091,13325,PL,966,K,2013,78000
2092,7877,ES,966,M,2015,151500
2093,8323,PT,966,M,2014,148000
2094,9882,GR,966,M,2018,147000
2095,7025,ES,966,H,2007,75000
2096,14000,IT,966,K,2012,65000
2097,4409,BE,966,M,2019,215000
2098,7400,NL,966,M,2016,139000
2099,12600,NL,966,K,2012,65000
2100,12845,NL,966,K,2011,58500
2101,12200,DE,966,K,2014,66500
2102,5200,NL,966,M,2015,155000
2103,6137,PL,966,M,2017,140000
2104,7662,FR,966,M,2016,180000
2105,7410,PL,966,M,2017,182000
2106,5440,FR,966,K,2014,150000
2107,7834,FR,966,K,2014,165000
2108,9675,FR,966,M,2016,155000
2109,12283,FR,966,K,2011,110000
2110,13567,PL,966,K,2012,64000
2111,11500,PL,966,K,2012,65000
2112,11074,LU,966,M,2015,85000
2113,12133,DE,966,K,2012,72500
2114,3500,DE,966,M,2017,168000
2115,10558,BE,966,M,2016,69500
2116,11654,DE,966,K,2012,69000
2117,1782,BE,966,M,2019,209000
2118,14179,NL,966,K,2013,56800
2119,9943,DE,966,M,2015,94000
2120,8967,DE,966,M,2016,121800
2121,10995,DE,966,M,2015,77000
2122,8449,DE,966,M,2017,126000
2123,9629,NL,966,M,2015,81800
2124,10700,FR,966,K,2013,89000
2125,10235,DE,966,M,2014,115000
2126,6350,DE,966,M,2016,118000
2127,8150,DE,966,M,2015,84500
2128,6612,NL,966,K,2013,74500
2129,8951,BE,966,M,2014,99000
2130,10867,CH,966,K,2012,61900
2131,10539,IT,966,M,2017,183000
2132,8070,IT,966,M,2017,140000
2133,19902,FI,966,K,2012,75000
2134,12900,PT,966,M,2014,84500
2135,13164,IT,966,M,2014,89000
2136,8000,ES,966,K,2013,89000
2137,10000,ES,966,M,2014,95000
2138,1300,PL,966,M,2018,220584
2139,14390,PL,966,K,2012,74600
2140,15500,FR,966,K,2008,50000
2141,11400,PT,966,K,2013,163000
2142,9283,FR,966,K,2012,78000
2143,10158,NL,966,K,2014,64800
2144,9924,BE,966,K,2011,92000
2145,12055,NL,966,M,2015,82500
2146,21000,TR,966,H,2014,100000
2147,9750,FR,966,M,2015,113000
2148,17700,BE,966,K,2013,57000
2149,11300,TR,966,H,2011,60000
2150,11014,DE,966,G,2005,56950
2151,7949,BE,966,M,2014,119000
2152,14847,NL,966,K,2013,59800
2153,11,DE,966,K,2011,69000
2154,6,DE,966,M,2017,139000
2155,9,UK,966,K ,2014,70278
2156,6,NL,966,M,2018,145000
2157,4,DE,966,M,2017,149000
2158,11,PT,966,K,2013,163000
2159,7,ES,966,M,2015,151500
2160,12,FR,966,K,2011,110000
2161,9,UK,966,M,2016,98940
2162,5,FR,966,K,2014,150000
2163,10,UK,966,K,2014,69840
2164,10,FR,966,K,2012,85000
2165,7,PL,966,M,2017,182000
2166,7,FR,966,M,2016,180000
2167,8,PT,966,M,2014,148000
2168,4,BE,966,M,2019,215000
2169,7,PT,966,M,2016,148500
2170,9,FR,966,M,2016,155000
2171,7,FR,966,K,2014,165000
2172,8,DE,966,M,2017,126000
2173,8,DE,966,M,2016,121800
2174,9,DE,966,M,2015,94000
2175,10,DE,966,M,2014,115000
2176,18800,CZ,D6,R,2002,64032
2177,17300,PL,D6,M,2003,42585
2178,14818,NL,D6,T,2011,63500
2179,15500,PL,D6,N,2010,59510
2180,18465,FR,D6,R,2003,55000
2181,11851,NL,D6,T,2016,112000
2182,8659,PL,D6,N,2015,109800
2183,9140,DE,D6,N,2012,89500
2184,12000,HU,D6,N,2013,112139
2185,22000,IT,D6,R,2003,60000
2186,5970,HU,D6,K,2012,140000
2187,18000,FI,D6,T,2009,86000
2188,11074,NL,D6,N,2016,109000
2189,14500,DE,D6,T,2014,105900
2190,8000,IT,D6,N,2004,75000
2191,6502,DE,D6,T,2015,137500
2192,12500,DE,D6,R,2003,51000
2193,7300,SE,D6,T,2015,162514
2194,6814,DE,D6,K,2012,99000
2195,14840,DE,D6,N,2011,84032
2196,6500,CZ,D6,T,2015,124999
2197,20000,DE,D6,M,2004,44900
2198,8805,DE,D6,T,2015,127500
2199,9334,BE,D6,T,2010,82000
2200,8923,NL,D6,T,2010,89500
2201,13000,GR,D6,T,2011,115000
2202,7393,GB,D6,N,2015,125122
2203,10293,NO,D6,T,2016,158131
2204,6397,DE,D6,N,2012,63492
2205,5470,NL,D6,K,2017,125500
2206,10740,FR,D6,N,2012,46965
2207,10650,FR,D6,N,2013,48974
2208,11533,FR,D6,N,2013,46965
2209,10411,FR,D6,N,2012,46965
2210,8142,NL,D6,N,2012,89500
2211,11059,DE,D6,R,2007,81900
2212,8515,NL,D6,T,2012,120000
2213,18315,BE,D6,T,2008,64000
2214,8650,SE,D6,T,2013,141400
2215,10920,BE,D6,T,2015,119500
2216,12069,SK,D6,N,2007,70000
2217,12112,DE,D6,N,2004,54621
2218,13043,DE,D6,N,2011,85000
2219,16200,RO,D6,T,2010,100000
2220,9861,NL,D6,T,2016,139500
2221,8651,NL,D6,T,2016,149500
2222,9837,GB,D6,T,2011,93362
2223,13317,NO,D6,R,2007,94087
2224,5370,EE,D6,K,2017,130000
2225,20948,PL,D6,N,2010,61186
2226,11897,BE,D6,N,2013,94000
2227,7090,BE,D6,N,2012,105000
2228,10200,GB,D6,T,2015,149618
2229,19000,PL,D6,M,2006,48860
2230,15000,NL,D6,T,2009,67900
2231,3415,DE,D6,K,2018,177600
2232,14807,DE,D6,M,2002,52900
2233,9552,IT,D6,T,2013,135000
2234,12000,RO,D6,T,2012,99000
2235,10700,PL,D6,N,2009,75880
2236,15650,FR,D6,N,2003,54900
2237,14184,PL,D6,N,2008,58001
2238,18000,ES,D6,R,2003,70000
2239,14273,NO,D6,T,2010,97310
2240,9757,ES,D6,N,2013,145000
2241,12000,BY,D6,N,2006,65000
2242,13054,NL,D6,T,2014,97500
2243,13754,PL,D6,N,2007,63639
2244,10351,NL,D6,T,2014,114800
