extension,CR,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,H,ME,XE,LGP,XL,3B,4F,MH
NG,,BE,1134,228000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
C,,TR,13500,225000,2004,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,DE,2660,196000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,RU,13900,76810,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,ES,15292,58000,2005,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,NL,17037,59500,2006,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,8232,59500,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
B,,NL,9108,52500,2002,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,FR,5994,275000,2009,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,NL,7408,115000,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,DE,2130,189000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,GE,1096,261545,2016,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
F,,CH,3998,165768,2017,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
NG,,BE,3492,199000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,NL,2381,159800,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,NL,3507,151800,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,GR,8236,112000,2008,330,0.0,,1.0,0.0,,,0.0,,,,,,,,
D,,NL,12637,57500,2007,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,NL,9122,62500,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,CH,3299,170876,2017,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,HR,10300,82000,2008,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
F,,NO,5486,346346,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,PL,8500,107000,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,UK,9548,105019,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,DE,4120,160000,2017,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
C,,CZ,15000,29500,2005,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,IS,14150,45900,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,NL,10455,123000,2018,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,NL,7420,120000,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,CH,4741,126056,2015,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,NL,10545,52800,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,13053,65900,2006,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,13560,69000,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NO,5277,182218,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,NL,11541,119500,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,8778,58000,2007,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,DE,20700,51000,2008,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,DE,2517,239000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
C,,NL,14864,119900,2003,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,BE,2500,195000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,DE,8849,129000,2016,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,FR,11711,65000,2006,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,14363,89750,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,13669,65900,2006,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,NO,8640,48248,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,FR,15235,15900,2007,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,GB,13811,69017,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,PL,1668,192000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NO,9886,138252,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NO,11833,58068,2008,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,16000,72000,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,FI,9052,135000,2016,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,RO,12446,33800,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,8651,63800,2007,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,NL,9410,119500,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,15300,61900,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,FR,2653,220000,2018,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,PL,9590,130000,2018,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,NL,12941,54800,2005,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NO,4656,354509,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,BE,12937,59601,2006,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,14684,63500,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,NL,11687,49500,2005,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,FR,6132,180000,2016,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NL,4163,169000,2018,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,9027,64800,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NO,3691,208777,2018,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NL,2219,189000,2018,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,RO,15600,41500,2002,330,1.0,,1.0,0.0,,,0.0,,,,,,,,
F,,IT,5321,211000,2018,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,FI,14020,59000,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,GE,1084,249513,2016,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,NL,14322,59800,2008,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,IT,3763,185000,2017,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,15900,85000,2008,330,1.0,,1.0,0.0,,,0.0,,,,,,,,
NG,,PL,1431,203000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
C,,HR,10500,58000,2003,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
C,,PT,10000,46500,2005,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,RO,12000,51900,2009,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,RU,18576,65085,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NO,18000,43044,2006,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,BG,14000,60000,2006,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,UA,5000,112000,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NL,12275,98800,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,14973,83500,2006,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,RU,6850,122907,2018,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
B,,LV,1458,168000,2002,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,PL,11053,93710,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NL,1151,180000,2018,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,TR,4094,123000,2017,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,14810,59500,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,13000,92000,2008,330,0.0,,1.0,0.0,,,0.0,,,,,,,,
D,,NL,13200,67900,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,PL,12459,54260,2008,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
F,,PL,4304,182400,2016,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D2,,NL,7242,123000,2015,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,TR,19000,44900,2004,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,FR,9025,49900,2007,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,FR,6139,170000,2016,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
C,,TR,17200,35000,2005,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
F,,DE,1063,209000,2018,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
D,,NL,15925,85000,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,NL,9464,47500,2003,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,9078,82900,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,RU,14934,39370,2006,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,NL,3904,144000,2016,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,DE,17000,39900,2004,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,BE,15000,59000,2008,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,14351,87500,2007,330,1.0,,1.0,0.0,,,0.0,,,,,,,,
D,,NL,13937,60800,2007,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
,,CH,12090,64900,2008,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
NG,,NL,8,197500,2021,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,TR,1,45000,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
C,,ES,21,34500,2003,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
F,,ES,3,173500,2016,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D,,NL,14,59500,2007,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,PL,4,182487,2016,330,1.0,,0.0,0.0,,,1.0,,,,,,,,
NG,,PL,1,203000,2019,330,0.0,,0.0,0.0,,,0.0,,,,,,,,
D2,,RU,6,122928,2018,330,1.0,,0.0,0.0,,,0.0,,,,,,,,
F,,DE,6803,299000,2015,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,IT,10129,167000,2015,336,0.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
F,,DE,11000,120000,2015,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,10229,122500,2015,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D,,DE,10300,81000,2012,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,RO,11318,88235,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,9500,124500,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,12500,86950,2013,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,20203,66000,2011,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D,,RO,13500,73900,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,IE,9212,100000,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,FR,5534,238000,2018,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,PL,10500,107330,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D,,UA,14000,89000,2009,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,7200,125000,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,GB,9030,93923,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,PL,13300,74594,2013,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,FR,13712,76900,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,6070,129883,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,8216,120262,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,NL,8615,134900,2015,336,1.0,,0.0,0.0,,,1.0,0.0,1.0,,,,,,
D2,,BE,7719,115000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,NL,5638,169000,2017,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,PL,16200,98500,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,TR,12000,85000,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,6100,135000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,8200,130000,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,GB,7294,142611,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FI,10045,100000,2011,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,NL,13612,119900,2015,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
D,,NL,14022,62750,2011,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,11250,76000,2011,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
NG,,BE,2673,267000,2019,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,PL,11200,48000,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,FR,14807,78000,2010,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,7916,149000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,8900,122000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FR,12484,99000,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,PL,13400,110840,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,RO,13000,73900,2013,336,0.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,DE,5532,141711,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,15624,87900,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,12859,89000,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,5302,145000,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,BE,6216,149000,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,IT,12257,259000,2011,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DK,12801,100789,2015,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
E,,DK,13458,98101,2015,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
E,,GB,10900,74480,2013,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
F,,DE,12591,105900,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,IT,11300,98000,2014,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FR,9909,122664,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,7608,124000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,11947,89750,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,19185,64800,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
NG,,TR,3102,185000,2020,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,9090,94000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FI,20000,89000,2016,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
D,,SE,16187,112100,2010,336,1.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,HU,18000,79623,2009,336,1.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
NG,,GB,3605,246989,2019,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,8573,84800,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,NL,9598,159000,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,GB,7500,139303,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FR,10995,99000,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,UA,1870,140000,2018,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,ES,9540,127800,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,7607,129000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
D,,NL,18827,64800,2009,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,GB,2883,224719,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,2449,243484,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,4684,216068,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,10866,98900,2015,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
E,,FI,19188,53000,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
NG,,PL,2246,238000,2019,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,10890,83900,2012,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
NG,,TR,4230,180000,2020,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
NG,,PL,2545,220000,2019,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,10800,91900,2012,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,FI,5950,192000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,BE,10562,86000,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,11800,77000,2011,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,DE,7353,124990,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,PL,11574,94716,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,FI,8590,160000,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,FI,8720,160000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,RO,9116,139950,2016,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
NG,,PL,2199,229000,2020,336,0.0,,0.0,1.0,,,0.0,0.0,0.0,,,,,,
E,,RO,1200,110000,2019,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,NL,8955,148500,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,NL,4200,125000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,NL,4917,10000,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,18830,65500,2009,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D2,,ES,5200,147000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
D,,TR,15764,73500,2010,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,7527,129000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
F,,NO,7600,97000,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,3489,249900,2018,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,6050,159500,2016,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D,,RU,7800,141622,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,GB,9374,77169,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,ES,10700,125000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,9736,59500,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,8457,99500,2014,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,10554,81500,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,LU,17045,59800,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,RU,10000,107467,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,ES,6500,155000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,LT,7000,75500,2016,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
NG,,BE,3171,247000,2019,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,12225,78900,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,9667,109800,2013,336,1.0,,0.0,0.0,,,1.0,1.0,0.0,,,,,,
E,,BE,12025,82000,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,9723,99750,2013,336,1.0,,0.0,0.0,,,1.0,1.0,0.0,,,,,,
E,,DE,7358,125900,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
NG,,BE,305,299000,2020,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,13227,96800,2011,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,4602,159000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,20978,57000,2011,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
E,,CH,9766,103045,2013,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,CH,9664,101172,2013,336,1.0,,0.0,0.0,,,1.0,1.0,0.0,,,,,,
NG,,CH,3045,293868,2018,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,8915,125000,2015,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,RO,10037,85000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,HU,9420,88900,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,FR,4943,195000,2016,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FR,10991,105000,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,AT,11514,93500,2013,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
E,,AT,11416,99000,2013,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
E,,NL,10100,30000,2014,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,RO,11700,92000,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,TR,9750,106000,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,IS,9720,111579,2014,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,PL,7864,127514,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,PL,20722,43948,2011,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,PL,12603,85514,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,NL,11850,25000,2016,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,17045,67500,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NO,8200,74572,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,TR,18000,57500,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,11482,80800,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,4780,187500,2018,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,8548,135900,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,10771,109900,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,7933,135900,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,UA,7250,136500,2016,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,FR,5568,149000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,RU,10500,98391,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,8293,99000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,TR,12485,77000,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,TR,9535,99000,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,NL,1061,184800,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,NL,1148,184800,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,3209,249900,2018,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D,,DE,8280,105500,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,3300,245000,2018,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,NL,7850,148500,2016,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,PL,7123,94450,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NO,8500,77900,2013,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,NL,3904,195000,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,PL,11201,22,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,12672,84800,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,LT,8803,132300,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,FR,2524,550000,2016,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,13192,92900,2011,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,SE,16648,56789,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,10517,79900,2010,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,10050,77500,2013,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,IT,4872,200000,2017,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,IT,4624,205000,2017,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,SE,7500,174130,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,IT,11500,70000,2011,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
F,,DE,7932,135000,2016,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
