index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,LGP,XL,3B,4F
1038,E,NL,12037,89500,2014,329,1,0,0,0,0,0,0,0,0,0,0
1039,E,EE,12282,74000,2012,329,1,0,0,0,0,0,0,0,0,0,0
1040,E,DE,10157,102221,2012,329,1,0,0,0,0,0,0,0,0,0,0
1041,E,DE,10834,108171,2014,329,1,0,0,0,0,0,0,0,0,0,0
1042,D,NL,9393,59500,2011,329,1,0,0,0,0,0,0,0,0,0,0
1043,E,DE,11173,89900,2014,329,1,0,0,0,0,0,1,0,0,0,0
1044,E,FI,9175,100000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1045,D,GB,14429,55184,2010,329,1,0,0,0,0,0,0,0,0,0,0
1046,E,NO,5250,94575,2012,329,0,0,0,0,0,0,0,0,0,0,0
1047,E,BE,7111,106000,2014,329,1,0,0,0,0,0,1,0,0,0,0
1048,E,NL,11620,77900,2012,329,1,0,0,0,0,0,1,0,0,0,0
1049,E,GB,9741,81749,2011,329,1,0,0,0,0,0,0,0,0,0,0
1050,E,GB,7000,95323,2015,329,1,0,0,0,0,0,0,0,0,0,0
1051,D,NL,5618,83295,2009,329,1,0,0,0,0,0,0,0,0,0,0
1052,E,NL,14104,74800,2015,329,1,0,0,0,0,0,0,0,0,0,0
1053,E,NL,15424,79800,2012,329,1,0,0,0,0,0,0,0,0,0,0
1054,D,BE,11700,67000,2010,329,1,0,0,0,0,0,1,0,0,0,0
1055,D,BE,11400,69000,2010,329,1,0,0,0,0,0,1,0,0,0,0
1056,D,DE,9800,95000,2011,329,1,0,0,0,0,0,0,0,0,0,0
1057,D,TR,14000,80000,2015,329,1,0,0,0,0,0,0,0,0,0,0
1058,E,DE,11000,78000,2012,329,1,0,0,0,0,0,0,0,0,0,0
1059,E,HR,12516,80500,2011,329,1,0,0,0,0,0,1,0,0,0,0
1060,E,NO,8347,113743,2015,329,1,0,0,0,0,0,0,0,0,0,0
1061,D,BE,6004,82000,2013,329,1,0,0,0,0,0,0,0,0,0,0
1062,D,BE,5073,84000,2013,329,1,0,0,0,0,0,0,0,0,0,0
1063,E,DE,11617,69000,2012,329,1,0,0,0,0,0,1,0,0,0,0
1064,E,PL,9253,90108,2014,329,1,0,0,0,0,0,1,0,0,0,0
1065,E,PL,7274,109936,2015,329,1,0,0,0,0,0,0,0,0,0,0
1066,E,FI,10500,99000,2015,329,1,0,0,0,0,0,0,0,0,0,0
1067,E,PL,11606,68297,2011,329,0,0,0,0,0,0,0,0,0,0,0
1068,E,NL,7352,99000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1069,D,SE,12204,76874,2011,329,0,0,0,0,0,0,0,0,0,0,0
1070,D,NL,14200,71000,2010,329,1,0,0,0,0,0,0,0,0,0,0
1071,E,PL,14000,68470,2012,329,1,0,0,0,0,0,1,0,0,0,0
1072,E,PL,7140,112841,2012,329,1,0,0,0,0,0,0,0,0,0,0
1073,D,TR,7205,95000,2014,329,1,0,0,0,0,0,0,0,0,0,0
1074,E,DE,10272,120000,2015,329,1,0,0,0,0,0,0,0,0,0,0
1075,D,NL,8489,69000,2011,329,1,0,0,0,0,0,0,0,0,0,0
1076,E,BE,8700,73000,2012,329,1,0,0,0,0,0,0,0,0,0,0
1077,E,NL,11446,69500,2011,329,0,0,0,0,0,0,0,0,0,0,0
1078,E,NL,12180,76500,2011,329,1,0,0,0,0,0,0,0,0,0,0
1079,D,IT,13137,68000,2011,329,0,0,0,0,0,0,0,0,0,0,0
1080,E,NL,6911,115000,2015,329,1,0,0,0,0,0,0,0,0,0,0
1081,E,PL,11000,71000,2011,329,1,0,0,0,0,0,1,0,0,0,0
1082,E,ES,7020,137000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1083,E,AT,6197,119500,2015,329,1,0,0,0,0,0,1,0,0,0,0
1084,E,NL,11229,75900,2011,329,1,0,0,0,0,0,1,0,0,0,0
1085,E,CH,8101,124469,2015,329,1,0,0,0,0,0,1,0,0,0,0
1086,E,DE,10302,81000,2015,329,1,0,0,0,0,0,1,0,0,0,0
1087,E,DE,12000,95000,2014,329,1,0,0,0,0,0,0,0,0,0,0
1088,E,NL,14823,76800,2014,329,1,0,0,0,0,0,0,0,0,0,0
1089,E,CH,10140,130504,2015,329,1,0,0,0,0,0,1,0,0,0,0
1090,E,NL,13200,71800,2012,329,1,0,0,0,0,0,0,0,0,0,0
1091,E,NL,10388,69500,2015,329,1,0,0,0,0,0,0,0,0,0,0
1092,D,NL,14338,69900,2009,329,0,0,0,0,0,0,0,0,0,0,0
1093,E,FR,10429,67000,2013,329,0,0,0,0,0,0,0,0,0,0,0
1094,E,NL,9142,84500,2015,329,1,0,0,0,0,0,0,0,0,0,0
1095,D,NL,12225,73900,2009,329,1,0,0,0,0,0,1,0,0,0,0
1096,E,PL,3842,104306,2012,329,1,0,0,0,0,0,1,0,0,0,0
1097,E,DE,8135,89000,2015,329,0,0,0,0,0,0,0,0,0,0,0
1098,E,ES,9147,67500,2012,329,1,0,0,0,0,0,0,0,0,0,0
1099,E,SE,11155,102459,2015,329,1,0,0,0,0,0,0,0,0,0,0
1100,E,DE,9227,89000,2014,329,1,0,0,0,0,0,1,0,0,0,0
1101,E,AT,8080,125000,2015,329,1,0,0,0,0,0,1,0,0,0,0
1102,E,DE,10265,89900,2015,329,1,0,0,0,0,0,0,0,0,0,0
1103,D,TR,12250,83000,2015,329,1,0,0,0,0,0,0,0,0,0,0
1104,E,NL,12400,72000,2013,329,1,0,0,0,0,0,1,0,0,0,0
1105,D,BE,6009,89000,2013,329,1,0,0,0,0,0,0,0,0,0,0
1106,E,HR,11299,81500,2012,329,1,0,0,0,0,0,1,0,0,0,0
1107,E,SE,11150,99364,2015,329,0,0,0,0,0,0,0,0,0,0,0
1108,E,NO,13082,69872,2014,329,1,0,0,0,0,0,0,0,0,0,0
1109,E,PL,8749,54743,2015,329,1,0,0,0,0,0,0,0,0,0,0
1110,E,PL,13897,53234,2015,329,1,0,0,0,0,0,0,0,0,0,0
1111,E,PL,9733,68105,2015,329,1,0,0,0,0,0,0,0,0,0,0
1112,E,NO,9400,100435,2015,329,1,0,0,0,0,0,0,0,0,0,0
1113,E,NL,9687,76500,2010,329,1,0,0,0,0,0,0,0,0,0,0
1114,D,BE,5072,89000,2013,329,1,0,0,0,0,0,0,0,0,0,0
1115,E,FR,7011,125000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1116,D,BE,7254,89000,2015,329,0,0,0,0,0,0,0,0,0,0,0
1117,E,CH,12416,78023,2013,329,1,0,0,0,0,0,1,0,0,0,0
1118,D,DE,4480,104000,2010,329,1,0,0,0,0,0,0,0,0,0,0
1119,E,FR,5017,67000,2013,329,0,0,0,0,0,0,0,0,0,0,0
1120,E,PL,11300,81680,2013,329,1,0,0,0,0,0,0,0,0,0,0
1121,D,SE,11100,58793,2011,329,0,0,0,0,0,0,0,0,0,0,0
1122,D,NL,8894,77000,2009,329,1,0,0,0,0,0,1,0,0,0,0
1123,E,DE,8028,115000,2012,329,1,0,0,0,0,0,1,0,0,0,0
1124,E,PL,5500,96000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1125,E,FR,11326,72000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1126,E,DK,14300,68303,2012,329,0,0,0,0,0,0,0,0,0,0,0
1127,E,DK,8800,97479,2013,329,0,0,0,0,0,0,0,0,0,0,0
1128,D,RU,14967,67964,2012,329,1,0,0,0,0,0,0,0,0,0,0
1129,E,PL,8604,73841,2013,329,1,0,0,0,0,0,1,0,0,0,0
1130,E,PL,9762,79286,2013,329,0,0,0,0,0,0,0,0,0,0,0
1131,E,PL,10299,73841,2013,329,0,0,0,0,0,0,0,0,0,0,0
1132,E,NL,10602,88500,2014,329,1,0,0,0,0,0,0,0,0,0,0
1133,E,NL,5100,105000,2013,329,0,0,0,0,0,0,0,0,0,0,0
1134,E,DE,8798,86000,2014,329,1,0,0,0,0,0,1,0,0,0,0
1135,E,DE,8169,109000,2014,329,1,0,0,0,0,0,1,0,0,0,0
1136,E,CH,9300,75852,2011,329,1,0,0,0,0,0,1,0,0,0,0
1137,D,RO,11000,70000,2011,329,1,0,0,0,0,0,0,0,0,0,0
1138,E,DE,9589,67900,2014,329,1,0,0,0,0,0,0,0,0,0,0
1139,E,RO,7900,67500,2012,329,1,0,0,0,0,0,0,0,0,0,0
1140,D,NL,8796,69000,2012,329,1,0,0,0,0,0,0,0,0,0,0
1141,E,NL,5800,105000,2013,329,0,0,0,0,0,0,0,0,0,0,0
1142,D,DE,10612,85500,2011,329,1,0,0,0,0,0,1,0,0,0,0
1143,E,AT,7773,117500,2015,329,1,0,0,0,0,0,0,0,0,0,0
1144,E,DE,8500,99500,2012,329,1,0,0,0,0,0,1,0,0,0,0
1145,E,PL,9000,94910,2013,329,1,0,0,0,0,0,0,0,0,0,0
1146,E,NL,9000,95000,2014,329,1,0,0,0,0,0,0,0,0,0,0
1147,E,FR,11363,67000,2011,329,0,0,0,0,0,0,0,0,0,0,0
1148,D,PL,9228,87879,2009,329,1,0,0,0,0,0,0,0,0,0,0
1149,E,PL,4952,131266,2012,329,1,0,0,0,0,0,1,0,0,0,0
1150,D,RU,14400,94631,2014,329,1,0,0,0,0,0,0,0,0,0,0
1151,E,FI,15277,75000,2011,329,0,0,0,0,0,0,0,0,0,0,0
1152,E,PL,8500,77476,2011,329,0,0,0,0,0,0,0,0,0,0,0
1153,E,FI,12100,79000,2012,329,1,0,0,0,0,0,0,0,0,0,0
1154,D,TR,7700,93000,2015,329,1,0,0,0,0,0,0,0,0,0,0
1155,E,SE,9272,115244,2015,329,1,0,0,0,0,0,0,0,0,0,0
1156,E,DE,10100,88000,2014,329,0,0,0,0,0,0,0,0,0,0,0
1157,D,NL,11313,73900,2010,329,0,0,0,0,0,0,0,0,0,0,0
1158,E,NL,14446,69500,2012,329,1,0,0,0,0,0,0,0,0,0,0
1159,E,DE,7430,79000,2014,329,1,0,0,0,0,0,1,0,0,0,0
1160,E,NL,12866,69800,2012,329,0,0,0,0,0,0,0,0,0,0,0
1161,D,HR,9109,87500,2013,329,0,0,0,0,0,0,0,0,0,0,0
1162,E,DE,11267,74500,2012,329,1,0,0,0,0,0,1,0,0,0,0
1163,E,DE,9816,72500,2011,329,1,0,0,0,0,0,1,0,0,0,0
1164,E,DE,10400,69900,2012,329,1,0,0,0,0,0,1,0,0,0,0
1165,F,NL,5759,107500,2015,329,1,0,0,0,0,0,0,0,0,0,0
1166,D,DE,9870,68900,2011,329,0,0,0,0,0,0,0,0,0,0,0
1167,E,NL,13852,91800,2014,329,1,0,0,0,0,0,0,0,0,0,0
1168,D2,NL,6700,135000,2018,330,1,0,0,0,0,0,0,0,0,0,0
1169,D2,NL,10200,107900,2015,330,1,0,0,0,0,0,0,0,0,0,0
1170,D2,UA,5639,125000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1171,D,SI,12450,97903,2008,330,0,0,0,0,0,0,0,0,0,0,0
1172,C,NL,11894,53800,2004,330,0,0,0,0,0,0,0,0,0,0,0
1173,C,GB,11000,105567,2006,330,1,0,0,0,0,0,0,0,0,0,0
1174,D,ES,8167,40909,2007,330,1,0,0,0,0,0,0,0,0,0,0
1175,D,DE,13554,59900,2007,330,1,0,0,0,0,0,0,0,0,0,0
1176,NG,DE,1166,239500,2020,330,0,0,0,0,0,0,0,0,0,0,0
1177,D,NL,19730,52000,2006,330,1,0,0,0,0,0,0,0,0,0,0
1178,,GB,3600,236497,2019,330,0,0,0,0,0,0,0,0,0,0,0
1179,F,NL,5700,145000,2018,330,1,0,0,0,0,0,1,0,0,0,0
1180,F,AT,8450,125000,2017,330,1,0,0,0,0,0,1,0,0,0,0
1181,F,AT,8435,124500,2017,330,1,0,0,0,0,0,1,0,0,0,0
1182,D,DE,15000,49300,2008,330,1,0,0,0,0,0,0,0,0,0,0
1183,D,AT,23158,46900,2009,330,0,0,0,0,0,0,0,0,0,0,0
1184,D,DE,18376,105791,2008,330,1,0,1,0,0,0,0,0,0,0,0
1185,C,IT,18344,45000,2005,330,1,0,0,0,0,0,1,0,0,0,0
1186,D,NL,21298,54800,2006,330,0,0,0,0,0,0,0,0,0,0,0
1187,D,BE,11750,61500,2008,330,1,0,0,0,0,0,0,0,0,0,0
1188,F,DE,8456,89850,2016,330,0,0,0,0,0,0,0,0,0,0,0
1189,D,NL,17411,61500,2007,330,1,0,0,0,0,0,0,0,0,0,0
1190,NG,NL,3593,179000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1191,D,UA,13100,186000,2008,330,1,0,0,0,0,0,0,0,0,0,0
1192,D,NL,14862,68900,2008,330,1,0,0,0,0,0,1,0,0,0,0
1193,F,NL,11297,98750,2016,330,1,0,0,0,0,0,0,0,0,0,0
1194,F,BE,6213,129000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1195,D2,NL,4287,119000,2015,330,1,0,0,0,0,0,0,0,0,0,0
1196,C,NL,22423,52800,2003,330,0,0,0,0,0,0,0,0,0,0,0
1197,F,DE,8071,144000,2016,330,1,0,0,0,0,0,1,0,0,0,0
1198,F,BE,4601,149000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1199,D,BE,15477,70000,2008,330,0,0,0,0,0,0,0,0,0,0,0
1200,D,FR,10000,45600,2008,330,1,0,0,0,0,0,0,0,0,0,0
1201,F,FR,3635,205000,2018,330,0,0,0,0,0,0,0,0,0,0,0
1202,C,DE,11000,81991,2004,330,1,0,0,0,0,0,1,0,0,0,0
1203,D,NL,17000,59500,2008,330,1,0,0,0,0,0,0,0,0,0,0
1204,D,NL,11144,52500,2007,330,1,0,0,0,0,0,0,0,0,0,0
1205,D,NL,12652,95000,2008,330,1,0,0,0,0,0,0,0,0,0,0
1206,D,FI,17761,53000,2006,330,1,0,0,0,0,0,0,0,0,0,0
1207,D,FI,21291,48000,2006,330,0,0,0,0,0,0,0,0,0,0,0
1208,NG,BY,3600,169000,2020,330,0,0,0,0,0,0,0,0,0,0,0
1209,C,GB,12000,105957,2005,330,0,0,0,0,0,0,0,0,0,0,0
1210,F,NO,10278,128253,2017,330,0,0,0,0,0,0,0,0,0,0,0
1211,D2,NL,7100,95000,2017,330,1,0,0,0,0,0,0,0,0,0,0
1212,D,NL,22662,64800,2007,330,1,0,1,0,0,0,0,0,0,0,0
1213,F,DE,6164,138500,2017,330,1,0,0,0,0,0,1,0,0,0,0
1214,D,ES,7912,100894,2006,330,1,0,0,0,0,0,0,0,0,0,0
1215,F,NL,7262,123500,2016,330,0,0,0,0,0,0,0,0,0,0,0
1216,F,DE,9507,119000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1217,D,FR,12504,77900,2006,330,0,0,0,0,0,0,0,0,0,0,0
1218,D,RO,16966,50000,2008,330,0,0,0,0,0,0,0,0,0,0,0
1219,F,GB,4464,126695,2016,330,1,0,0,0,0,0,0,0,0,0,0
1220,D,GB,10000,69984,2008,330,1,0,0,0,0,0,0,0,0,0,0
1221,D2,NL,10836,89000,2015,330,1,0,0,0,0,0,0,0,0,0,0
1222,F,NL,3848,189000,2018,330,0,0,0,0,0,0,0,0,0,0,0
1223,D,NL,13106,139000,2006,330,0,0,0,0,0,0,0,0,0,0,0
1224,D,NL,14000,57000,2007,330,0,0,0,0,0,0,0,0,0,0,0
1225,D,ES,13500,72000,2008,330,1,0,0,0,0,0,0,0,0,0,0
1226,F,BE,3740,145000,2017,330,1,0,0,0,0,0,0,0,0,0,0
1227,F,NL,11926,93900,2016,330,1,0,0,0,0,0,0,0,0,0,0
1228,NG,PL,1820,195000,2020,330,0,0,0,0,0,0,0,0,0,0,0
1229,D,DE,15183,65000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1230,D,NL,9234,60000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1231,C,NL,10470,52500,2002,330,1,0,0,0,0,0,0,0,0,0,0
1232,D,NL,8144,60000,2008,330,1,0,0,0,0,0,0,0,0,0,0
1233,D,DE,12300,61500,2007,330,1,0,0,0,0,0,0,0,0,0,0
1234,D,NL,11064,62800,2008,330,0,0,0,0,0,0,0,0,0,0,0
1235,D2,NL,4700,115000,2018,330,1,0,0,0,0,0,0,0,0,0,0
1236,D,NL,11841,62800,2008,330,0,0,0,0,0,0,0,0,0,0,0
1237,C,SE,10240,38507,2004,330,1,0,0,0,0,0,0,0,0,0,0
1238,D,LV,10000,65000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1239,C,NL,13557,49800,2005,330,1,0,0,0,0,0,0,0,0,0,0
1240,F,DE,7726,121900,2016,330,1,0,0,0,0,0,1,0,0,0,0
1241,D,NL,9236,54500,2006,330,1,0,0,0,0,0,0,0,0,0,0
1242,D,RU,19000,253277,2008,330,1,0,0,0,0,0,0,0,0,0,0
1243,F,CH,4414,155454,2016,330,1,0,0,0,0,0,1,0,0,0,0
1244,D,DE,12700,135000,2006,330,1,0,0,0,0,0,0,0,0,0,0
1245,C,DE,12240,74900,2005,330,1,0,0,0,0,0,0,0,0,0,0
1246,F,FR,2472,211000,2017,330,0,0,0,0,0,0,0,0,0,0,0
1247,F,NL,3918,149000,2017,330,1,0,0,0,0,0,0,0,0,0,0
1248,D,NL,24000,49500,2006,330,1,0,0,0,0,0,0,0,0,0,0
1249,F,PL,6120,98540,2016,330,1,0,0,0,0,0,0,0,0,0,0
1250,NG,BE,1134,228000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1251,C,TR,13500,225000,2004,330,0,0,0,0,0,0,0,0,0,0,0
1252,NG,DE,2660,196000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1253,D,RU,13900,76810,2008,330,1,0,0,0,0,0,0,0,0,0,0
1254,C,ES,15292,58000,2005,330,1,0,0,0,0,0,1,0,0,0,0
1255,D,NL,17037,59500,2006,330,0,0,0,0,0,0,0,0,0,0,0
1256,D,NL,8232,59500,2008,330,1,0,0,0,0,0,0,0,0,0,0
1257,B,NL,9108,52500,2002,330,1,0,0,0,0,0,0,0,0,0,0
1258,D2,NL,7408,115000,2017,330,1,0,0,0,0,0,0,0,0,0,0
1259,NG,DE,2130,189000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1260,F,GE,1096,261545,2016,330,1,0,0,0,0,0,1,0,0,0,0
1261,F,CH,3998,165768,2017,330,1,0,0,0,0,0,1,0,0,0,0
1262,NG,BE,3492,199000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1263,NG,NL,2381,159800,2019,330,0,0,0,0,0,0,0,0,0,0,0
1264,NG,NL,3507,151800,2019,330,0,0,0,0,0,0,0,0,0,0,0
1265,D,GR,8236,112000,2008,330,0,0,1,0,0,0,0,0,0,0,0
1266,D,NL,12637,57500,2007,330,1,0,0,0,0,0,1,0,0,0,0
1267,D,NL,9122,62500,2008,330,1,0,0,0,0,0,0,0,0,0,0
1268,F,CH,3299,170876,2017,330,1,0,0,0,0,0,1,0,0,0,0
1269,D,HR,10300,82000,2008,330,1,0,0,0,0,0,1,0,0,0,0
1270,F,PL,8500,107000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1271,F,UK,9548,105019,2016,330,1,0,0,0,0,0,0,0,0,0,0
1272,F,DE,4120,160000,2017,330,1,0,0,0,0,0,1,0,0,0,0
1273,C,CZ,15000,29500,2005,330,0,0,0,0,0,0,0,0,0,0,0
1274,D,IS,14150,45900,2007,330,1,0,0,0,0,0,0,0,0,0,0
1275,D2,NL,10455,123000,2018,330,1,0,0,0,0,0,0,0,0,0,0
1276,D2,NL,7420,120000,2017,330,1,0,0,0,0,0,0,0,0,0,0
1277,F,CH,4741,126056,2015,330,1,0,0,0,0,0,1,0,0,0,0
1278,D,NL,10545,52800,2007,330,1,0,0,0,0,0,0,0,0,0,0
1279,D,NL,13053,65900,2006,330,0,0,0,0,0,0,0,0,0,0,0
1280,D,NL,13560,69000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1281,F,NO,5277,182218,2017,330,1,0,0,0,0,0,0,0,0,0,0
1282,D2,NL,11541,119500,2017,330,1,0,0,0,0,0,0,0,0,0,0
1283,D,NL,8778,58000,2007,330,0,0,0,0,0,0,0,0,0,0,0
1284,D,DE,20700,51000,2008,330,0,0,0,0,0,0,0,0,0,0,0
1285,NG,DE,2517,239000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1286,C,NL,14864,119900,2003,330,0,0,0,0,0,0,0,0,0,0,0
1287,NG,BE,2500,195000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1288,F,DE,8849,129000,2016,330,1,0,0,0,0,0,1,0,0,0,0
1289,D,FR,11711,65000,2006,330,0,0,0,0,0,0,0,0,0,0,0
1290,D,NL,14363,89750,2007,330,1,0,0,0,0,0,0,0,0,0,0
1291,D,NL,13669,65900,2006,330,1,0,0,0,0,0,1,0,0,0,0
1292,D,NO,8640,48248,2007,330,1,0,0,0,0,0,0,0,0,0,0
1293,D,GB,13811,69017,2008,330,1,0,0,0,0,0,0,0,0,0,0
1294,NG,PL,1668,192000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1295,D,NO,9886,138252,2007,330,1,0,0,0,0,0,0,0,0,0,0
1296,D,NO,11833,58068,2008,330,0,0,0,0,0,0,0,0,0,0,0
1297,D,NL,16000,72000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1298,F,FI,9052,135000,2016,330,0,0,0,0,0,0,0,0,0,0,0
1299,D,RO,12446,33800,2007,330,1,0,0,0,0,0,0,0,0,0,0
1300,D,NL,8651,63800,2007,330,0,0,0,0,0,0,0,0,0,0,0
1301,D2,NL,9410,119500,2016,330,1,0,0,0,0,0,0,0,0,0,0
1302,D,NL,15300,61900,2008,330,1,0,0,0,0,0,0,0,0,0,0
1303,F,FR,2653,220000,2018,330,0,0,0,0,0,0,0,0,0,0,0
1304,F,PL,9590,130000,2018,330,1,0,0,0,0,0,0,0,0,0,0
1305,C,NL,12941,54800,2005,330,0,0,0,0,0,0,0,0,0,0,0
1306,C,BE,12937,59601,2006,330,1,0,0,0,0,0,0,0,0,0,0
1307,D,NL,14684,63500,2007,330,1,0,0,0,0,0,0,0,0,0,0
1308,C,NL,11687,49500,2005,330,1,0,0,0,0,0,0,0,0,0,0
1309,F,FR,6132,180000,2016,330,0,0,0,0,0,0,0,0,0,0,0
1310,F,NL,4163,169000,2018,330,1,0,0,0,0,0,0,0,0,0,0
1311,D,NL,9027,64800,2007,330,1,0,0,0,0,0,0,0,0,0,0
1312,F,NO,3691,208777,2018,330,1,0,0,0,0,0,0,0,0,0,0
1313,F,NL,2219,189000,2018,330,1,0,0,0,0,0,0,0,0,0,0
1314,C,RO,15600,41500,2002,330,1,0,1,0,0,0,0,0,0,0,0
1315,F,IT,5321,211000,2018,330,0,0,0,0,0,0,0,0,0,0,0
1316,D,FI,14020,59000,2008,330,1,0,0,0,0,0,0,0,0,0,0
1317,F,GE,1084,249513,2016,330,1,0,0,0,0,0,1,0,0,0,0
1318,D,NL,14322,59800,2008,330,0,0,0,0,0,0,0,0,0,0,0
1319,F,IT,3763,185000,2017,330,0,0,0,0,0,0,0,0,0,0,0
1320,D,NL,15900,85000,2008,330,1,0,1,0,0,0,0,0,0,0,0
1321,NG,PL,1431,203000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1322,C,HR,10500,58000,2003,330,1,0,0,0,0,0,1,0,0,0,0
1323,C,PT,10000,46500,2005,330,1,0,0,0,0,0,1,0,0,0,0
1324,D,RO,12000,51900,2009,330,1,0,0,0,0,0,0,0,0,0,0
1325,D,RU,18576,65085,2007,330,1,0,0,0,0,0,0,0,0,0,0
1326,D,NO,18000,43044,2006,330,0,0,0,0,0,0,0,0,0,0,0
1327,D,BG,14000,60000,2006,330,1,0,0,0,0,0,0,0,0,0,0
1328,D2,UA,5000,112000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1329,F,NL,12275,98800,2016,330,1,0,0,0,0,0,0,0,0,0,0
1330,D,NL,14973,83500,2006,330,1,0,0,0,0,0,0,0,0,0,0
1331,D,RU,6850,122907,2018,330,0,0,0,0,0,0,0,0,0,0,0
1332,B,LV,1458,168000,2002,330,1,0,0,0,0,0,0,0,0,0,0
1333,F,PL,11053,93710,2016,330,1,0,0,0,0,0,0,0,0,0,0
1334,F,NL,1151,180000,2018,330,0,0,0,0,0,0,0,0,0,0,0
1335,D2,TR,4094,123000,2017,330,1,0,0,0,0,0,0,0,0,0,0
1336,D,NL,14810,59500,2007,330,1,0,0,0,0,0,0,0,0,0,0
1337,D,NL,13000,92000,2008,330,0,0,1,0,0,0,0,0,0,0,0
1338,D,NL,13200,67900,2008,330,1,0,0,0,0,0,0,0,0,0,0
1339,D,PL,12459,54260,2008,330,1,0,0,0,0,0,1,0,0,0,0
1340,F,PL,4304,182400,2016,330,1,0,0,0,0,0,1,0,0,0,0
1341,D2,NL,7242,123000,2015,330,1,0,0,0,0,0,0,0,0,0,0
1342,C,TR,19000,44900,2004,330,0,0,0,0,0,0,0,0,0,0,0
1343,D,FR,9025,49900,2007,330,0,0,0,0,0,0,0,0,0,0,0
1344,F,FR,6139,170000,2016,330,0,0,0,0,0,0,0,0,0,0,0
1345,C,TR,17200,35000,2005,330,0,0,0,0,0,0,0,0,0,0,0
1346,F,DE,1063,209000,2018,330,1,0,0,0,0,0,1,0,0,0,0
1347,D,NL,15925,85000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1348,C,NL,9464,47500,2003,330,1,0,0,0,0,0,0,0,0,0,0
1349,D,NL,9078,82900,2007,330,1,0,0,0,0,0,0,0,0,0,0
1350,D,RU,14934,39370,2006,330,1,0,0,0,0,0,0,0,0,0,0
1351,F,NL,3904,144000,2016,330,1,0,0,0,0,0,0,0,0,0,0
1352,C,DE,17000,39900,2004,330,0,0,0,0,0,0,0,0,0,0,0
1353,D,BE,15000,59000,2008,330,1,0,0,0,0,0,0,0,0,0,0
1354,D,NL,14351,87500,2007,330,1,0,1,0,0,0,0,0,0,0,0
1355,D,NL,13937,60800,2007,330,0,0,0,0,0,0,0,0,0,0,0
1356,,CH,12090,64900,2008,330,0,0,0,0,0,0,0,0,0,0,0
1357,NG,NL,8,197500,2021,330,0,0,0,0,0,0,0,0,0,0,0
1358,D,TR,1,45000,2007,330,1,0,0,0,0,0,0,0,0,0,0
1359,C,ES,21,34500,2003,330,1,0,0,0,0,0,1,0,0,0,0
1360,F,ES,3,173500,2016,330,0,0,0,0,0,0,0,0,0,0,0
1361,D,NL,14,59500,2007,330,1,0,0,0,0,0,0,0,0,0,0
1362,F,PL,4,182487,2016,330,1,0,0,0,0,0,1,0,0,0,0
1363,NG,PL,1,203000,2019,330,0,0,0,0,0,0,0,0,0,0,0
1364,D2,RU,6,122928,2018,330,1,0,0,0,0,0,0,0,0,0,0
1365,E,IT,10129,167000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1366,F,DE,11000,120000,2015,336,1,0,0,0,0,0,1,0,0,0,0
1367,F,DE,10229,122500,2015,336,1,0,0,0,0,0,1,0,0,0,0
1368,D,DE,10300,81000,2012,336,1,0,0,0,0,0,1,0,0,0,0
1369,E,RO,11318,88235,2012,336,0,0,0,0,0,0,0,0,0,0,0
1370,E,DE,9500,124500,2014,336,1,0,0,0,0,0,0,0,0,0,0
1371,E,DE,12500,86950,2013,336,0,0,0,0,0,0,0,0,0,0,0
1372,D,RO,13500,73900,2012,336,1,0,0,0,0,0,0,0,0,0,0
1373,F,IE,9212,100000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1374,F,FR,5534,238000,2018,336,0,0,0,0,0,0,0,0,0,0,0
1375,E,PL,10500,107330,2014,336,1,0,0,0,0,0,1,0,0,0,0
1376,D,UA,14000,89000,2009,336,1,0,0,0,0,0,0,0,0,0,0
